,Unnamed: 0,absolute_magnitude_h,is_sentry_object,meters_estimated_diameter,orbit_id,orbit_class_type,perihelion_distance,aphelion_distance,orbit_class_description,volume (m^3)
4661,2088,0.3355965082444228,0,1.8817591515753475e-12,27,1,0.44956676775069215,0.1946708521494495,3,6.663342101417396e-36
4662,15328,0.27740058195926287,0,2.0317797671221707e-10,13,0,0.904440261165712,0.25563320406473133,1,8.387449020075597e-30
4663,1870,0.2919495635305529,0,6.30301705945675e-11,68,0,0.9030445298900402,0.21228892300435548,1,2.504064132298982e-31
4664,18398,0.5288069835111543,0,3.3416904874336297e-19,2,0,0.6716281332779516,0.14456621325686175,1,3.7316307690849853e-56
4665,21570,0.5877788554801163,0,2.9076544456850597e-21,19,1,0.6151213724247234,0.13854880534357572,3,2.4582632280794707e-62
4666,8299,0.4519883608147427,0,1.6141312536180442e-16,32,0,0.6822465982003019,0.24122999251936084,1,4.20548936482552e-48
4667,16537,0.6411251212415129,0,3.978074508570676e-23,5,1,0.1867374117538373,0.1910902739463179,3,6.295333443939021e-68
4668,5401,0.6459747817652762,0,2.692961817157864e-23,8,1,0.4482048157260067,0.19405895274990237,3,1.952947526317106e-68
4669,5695,0.481086323957323,0,1.5533973105554902e-17,11,0,0.9974323807354503,0.21204986401209086,1,3.7484148284167617e-51
4670,4254,0.14500484966052374,0,8.583467846004346e-06,12,0,0.8824767287250483,0.2971147211840572,1,6.323948926945262e-16
4671,10161,0.5489815712900096,0,6.593021947700148e-20,19,0,0.6472283543496902,0.24649376655238225,1,2.865850727510157e-58
4672,4382,0.5004849660523761,0,3.2622082677511723e-18,11,1,0.45855326416273606,0.21122055729510308,3,3.471642936985807e-53
4673,18399,0.5538312318137729,0,4.463153338827297e-20,16,0,0.6680901645225475,0.2511302121803633,1,8.890484455443024e-59
4674,20137,0.568380213385063,0,1.3845659887023843e-20,6,1,0.4965850286763068,0.18423138911693632,3,2.6542448410983496e-60
4675,8900,0.699321047526673,0,3.684345237153276e-25,5,1,0.6167073915993465,0.1738234492070097,3,5.001277586135448e-74
4676,9336,0.3743937924345295,0,8.298933922217368e-14,11,1,0.15140718421052557,0.21672714400828302,3,5.715667017780001e-40
4677,4608,0.24345295829291946,0,3.118714683761122e-09,36,0,0.7969213613593911,0.25071917688719497,1,3.0333808121039104e-26
4678,15871,0.6120271580989328,0,4.133607239634503e-22,7,1,0.29379724043904865,0.11071804164386788,3,7.062974337936746e-65
4679,10823,0.38894277400581956,0,2.5745074796833093e-14,13,1,0.10255724045548997,0.26972854977193317,3,1.7064064054495184e-41
4680,17384,0.4471387002909796,0,2.38441345047113e-16,5,1,0.5023943104148261,0.17222077000316283,3,1.35564098035403e-47
4681,7406,0.5732298739088263,0,1.823003412441262e-23,8,1,0.25208196082388346,0.14090581593946933,3,6.058462706252603e-69
4682,3106,0.3743937924345295,0,8.298933922217368e-14,16,0,0.7015153665007569,0.27267212050514644,1,5.715667017780001e-40
4683,5870,0.5586808923375363,0,3.021336447556531e-20,9,1,0.5483045190255355,0.17810853564205203,3,2.7580191145043016e-59
4684,9177,0.37924345295829276,0,5.6179722617006206e-14,30,0,0.8939728499353543,0.21216114269759073,1,1.7731226299403656e-40
4685,17244,0.3501454898157128,0,5.837620896539122e-13,12,1,0.5446778484063641,0.240437581889187,3,1.9893338060398235e-37
4686,20943,0.7284190106692531,0,3.545716663680443e-26,2,0,0.6595618849788139,0.09476663985764103,1,4.457712899915214e-77
4687,8062,0.4034917555771095,0,7.986674948925552e-15,26,1,0.5593953250896672,0.1730279556618824,3,5.094458498389835e-43
4688,20488,0.7381183317167798,0,1.6248698581836226e-26,2,1,0.4090030108466823,0.19106552797543186,3,4.2899848973855283e-78
4689,7655,0.5392822502424829,0,1.4386990430856318e-19,10,1,0.6056446833907807,0.15001499185014933,3,2.977898298869137e-57
4690,22985,0.6168768186226964,0,2.7982498746264396e-22,4,1,0.6237130195847249,0.20514624805236797,3,2.1910862670803944e-65
4691,15483,0.510184287099903,0,1.4949485691933624e-18,13,1,0.5830010232605262,0.08701858422740652,3,3.341017551535005e-54
4692,5853,0.5635305528612996,0,2.045296959228117e-20,10,1,0.349925572412902,0.161259967679445,3,8.555967347200508e-60
4693,15399,0.495635305528613,0,4.818971975657862e-18,8,1,0.5274434542787474,0.20781619308443788,3,1.1190853222416247e-52
4694,21759,0.6750727449078563,0,2.5916354058327964e-24,2,1,0.4119834636216256,0.2519040790901174,3,1.7406911435724172e-71
4695,20307,0.5475266731328806,0,7.411691541355268e-20,3,1,0.29732541505792415,0.1333857943975899,3,4.0714771816018684e-58
4696,1609,0.23908826382153248,0,4.430717797554963e-09,53,1,0.37807976053587045,0.1843058298675807,3,8.698057396177722e-26
4697,15555,0.4034917555771095,0,7.986674948925552e-15,7,1,0.24562336027256826,0.1333126796240463,3,5.094458498389835e-43
4698,16279,0.32104752667313274,0,6.06585724447822e-12,15,1,0.4573591485808106,0.11883418220980975,3,2.2319093749305733e-34
